temp;Cons;Hourinweek;Time
2;10044;123;20.04.2019 2:39
2;9734;124;20.04.2019 3:39
2;9706;125;20.04.2019 4:39
2;9643;126;20.04.2019 5:39
3;9733;127;20.04.2019 6:39
5;10159;128;20.04.2019 7:39
9;10888;129;20.04.2019 8:39
10;11563;130;20.04.2019 9:39
12;11900;131;20.04.2019 10:39
13;11909;132;20.04.2019 11:39
13;11954;133;20.04.2019 12:39
12;11913;134;20.04.2019 13:39
13;11846;135;20.04.2019 14:39
12;11920;136;20.04.2019 15:39
12;11918;137;20.04.2019 16:39
12;11959;138;20.04.2019 17:39
12;11988;139;20.04.2019 18:39
11;11973;140;20.04.2019 19:39
10;12586;141;20.04.2019 20:39
10;12849;142;20.04.2019 21:39
8;12402;143;20.04.2019 22:39
7;11610;144;20.04.2019 23:39
8;10882;145;21.04.2019 0:39
8;10221;146;21.04.2019 1:39
7;9766;147;21.04.2019 2:39
7;9528;148;21.04.2019 3:39
7;9446;149;21.04.2019 4:39
7;9328;150;21.04.2019 5:39
7;9362;151;21.04.2019 6:39
7;9692;152;21.04.2019 7:39
8;10271;153;21.04.2019 8:39
11;10881;154;21.04.2019 9:39
14;11222;155;21.04.2019 10:39
15;11281;156;21.04.2019 11:39
16;11289;157;21.04.2019 12:39
17;11298;158;21.04.2019 13:39
17;11280;159;21.04.2019 14:39
17;11197;160;21.04.2019 15:39
17;11141;161;21.04.2019 16:39
16;11168;162;21.04.2019 17:39
16;11329;163;21.04.2019 18:39
16;11480;164;21.04.2019 19:39
13;12149;165;21.04.2019 20:39
10;12452;166;21.04.2019 21:39
9;11948;167;21.04.2019 22:39
9;11116;168;21.04.2019 23:39
7;10303;1;22.04.2019 0:39
7;9710;2;22.04.2019 1:39
6;9360;3;22.04.2019 2:39
4;9114;4;22.04.2019 3:39
4;9110;5;22.04.2019 4:39
3;9105;6;22.04.2019 5:39
4;9659;7;22.04.2019 6:39
6;10723;8;22.04.2019 7:39
10;11700;9;22.04.2019 8:39
13;12607;10;22.04.2019 9:39
16;12844;11;22.04.2019 10:39
17;12778;12;22.04.2019 11:39
16;12547;13;22.04.2019 12:39
17;12471;14;22.04.2019 13:39
17;12496;15;22.04.2019 14:39
18;12440;16;22.04.2019 15:39
18;12344;17;22.04.2019 16:39
18;12176;18;22.04.2019 17:39
18;12194;19;22.04.2019 18:39
17;12135;20;22.04.2019 19:39
15;12617;21;22.04.2019 20:39
12;12975;22;22.04.2019 21:39
11;12236;23;22.04.2019 22:39
10;11232;24;22.04.2019 23:39
9;10311;25;23.04.2019 0:39
8;9664;26;23.04.2019 1:39
7;9331;27;23.04.2019 2:39
8;9082;28;23.04.2019 3:39
7;9112;29;23.04.2019 4:39
6;9090;30;23.04.2019 5:39
7;9582;31;23.04.2019 6:39
10;10707;32;23.04.2019 7:39
13;11691;33;23.04.2019 8:39
15;12361;34;23.04.2019 9:39
15;12733;35;23.04.2019 10:39
17;12620;36;23.04.2019 11:39
17;12407;37;23.04.2019 12:39
17;12388;38;23.04.2019 13:39
18;12526;39;23.04.2019 14:39
18;12505;40;23.04.2019 15:39
18;12478;41;23.04.2019 16:39
18;12290;42;23.04.2019 17:39
18;12183;43;23.04.2019 18:39
17;12105;44;23.04.2019 19:39
16;12554;45;23.04.2019 20:39
14;12852;46;23.04.2019 21:39
14;12240;47;23.04.2019 22:39
12;11084;48;23.04.2019 23:39
12;10274;49;24.04.2019 0:39
11;9578;50;24.04.2019 1:39
10;9235;51;24.04.2019 2:39
9;9041;52;24.04.2019 3:39
8;8980;53;24.04.2019 4:39
7;8933;54;24.04.2019 5:39
7;9472;55;24.04.2019 6:39
12;10531;56;24.04.2019 7:39
15;11421;57;24.04.2019 8:39
17;12232;58;24.04.2019 9:39
19;12570;59;24.04.2019 10:39
20;12508;60;24.04.2019 11:39
21;12259;61;24.04.2019 12:39
22;12231;62;24.04.2019 13:39
22;12375;63;24.04.2019 14:39
22;12253;64;24.04.2019 15:39
23;12257;65;24.04.2019 16:39
22;12065;66;24.04.2019 17:39
22;12112;67;24.04.2019 18:39
21;11909;68;24.04.2019 19:39
19;12220;69;24.04.2019 20:39
16;12638;70;24.04.2019 21:39
15;12063;71;24.04.2019 22:39
13;11044;72;24.04.2019 23:39
12;10040;73;25.04.2019 0:39
11;9449;74;25.04.2019 1:39
11;9037;75;25.04.2019 2:39
10;8784;76;25.04.2019 3:39
9;8759;77;25.04.2019 4:39
9;8647;78;25.04.2019 5:39
9;9248;79;25.04.2019 6:39
12;10313;80;25.04.2019 7:39
16;11311;81;25.04.2019 8:39
19;12148;82;25.04.2019 9:39
21;12498;83;25.04.2019 10:39
22;12512;84;25.04.2019 11:39
22;12443;85;25.04.2019 12:39
23;12397;86;25.04.2019 13:39
23;12415;87;25.04.2019 14:39
24;12435;88;25.04.2019 15:39
24;12359;89;25.04.2019 16:39
23;12185;90;25.04.2019 17:39
23;12191;91;25.04.2019 18:39
21;12124;92;25.04.2019 19:39
19;12482;93;25.04.2019 20:39
18;12710;94;25.04.2019 21:39
17;12080;95;25.04.2019 22:39
15;10959;96;25.04.2019 23:39
16;9998;97;26.04.2019 0:39
17;9283;98;26.04.2019 1:39
16;8873;99;26.04.2019 2:39
13;8594;100;26.04.2019 3:39
12;8528;101;26.04.2019 4:39
11;8431;102;26.04.2019 5:39
10;8956;103;26.04.2019 6:39
13;10046;104;26.04.2019 7:39
16;11103;105;26.04.2019 8:39
18;12066;106;26.04.2019 9:39
20;12480;107;26.04.2019 10:39
21;12412;108;26.04.2019 11:39
21;12161;109;26.04.2019 12:39
21;12128;110;26.04.2019 13:39
22;12165;111;26.04.2019 14:39
22;12109;112;26.04.2019 15:39
23;12036;113;26.04.2019 16:39
22;11958;114;26.04.2019 17:39
21;11965;115;26.04.2019 18:39
19;11894;116;26.04.2019 19:39
18;12143;117;26.04.2019 20:39
19;12437;118;26.04.2019 21:39
18;11843;119;26.04.2019 22:39
16;10902;120;26.04.2019 23:39
15;10035;121;27.04.2019 0:39
14;9334;122;27.04.2019 1:39
15;8959;123;27.04.2019 2:39
13;8635;124;27.04.2019 3:39
12;8575;125;27.04.2019 4:39
11;8328;126;27.04.2019 5:39
11;8556;127;27.04.2019 6:39
15;8989;128;27.04.2019 7:39
17;9690;129;27.04.2019 8:39
18;10534;130;27.04.2019 9:39
20;11018;131;27.04.2019 10:39
20;11249;132;27.04.2019 11:39
23;11081;133;27.04.2019 12:39
23;11129;134;27.04.2019 13:39
24;11108;135;27.04.2019 14:39
21;11144;136;27.04.2019 15:39
24;11097;137;27.04.2019 16:39
23;11066;138;27.04.2019 17:39
22;11071;139;27.04.2019 18:39
21;10981;140;27.04.2019 19:39
21;11224;141;27.04.2019 20:39
17;11742;142;27.04.2019 21:39
16;11244;143;27.04.2019 22:39
14;10485;144;27.04.2019 23:39
15;9744;145;28.04.2019 0:39
17;9131;146;28.04.2019 1:39
15;8789;147;28.04.2019 2:39
14;8501;148;28.04.2019 3:39
13;8310;149;28.04.2019 4:39
11;8089;150;28.04.2019 5:39
10;8280;151;28.04.2019 6:39
8;8678;152;28.04.2019 7:39
7;9273;153;28.04.2019 8:39
6;9996;154;28.04.2019 9:39
7;10534;155;28.04.2019 10:39
9;10602;156;28.04.2019 11:39
9;10639;157;28.04.2019 12:39
10;10629;158;28.04.2019 13:39
10;10481;159;28.04.2019 14:39
12;10356;160;28.04.2019 15:39
12;10363;161;28.04.2019 16:39
11;10359;162;28.04.2019 17:39
10;10440;163;28.04.2019 18:39
10;10517;164;28.04.2019 19:39
8;10922;165;28.04.2019 20:39
7;11619;166;28.04.2019 21:39
6;11242;167;28.04.2019 22:39
5;10465;168;28.04.2019 23:39
4;9702;1;29.04.2019 0:39
4;9148;2;29.04.2019 1:39
3;8769;3;29.04.2019 2:39
2;8580;4;29.04.2019 3:39
1;8597;5;29.04.2019 4:39
1;8502;6;29.04.2019 5:39
2;9122;7;29.04.2019 6:39
3;10112;8;29.04.2019 7:39
5;11111;9;29.04.2019 8:39
6;11786;10;29.04.2019 9:39
7;12163;11;29.04.2019 10:39
8;12286;12;29.04.2019 11:39
8;11971;13;29.04.2019 12:39
8;12034;14;29.04.2019 13:39
10;12044;15;29.04.2019 14:39
10;11984;16;29.04.2019 15:39
11;11886;17;29.04.2019 16:39
10;11684;18;29.04.2019 17:39
10;11727;19;29.04.2019 18:39
9;11770;20;29.04.2019 19:39
9;12156;21;29.04.2019 20:39
8;12554;22;29.04.2019 21:39
8;11968;23;29.04.2019 22:39
7;10998;24;29.04.2019 23:39
5;10082;25;30.04.2019 0:39
3;9493;26;30.04.2019 1:39
4;9118;27;30.04.2019 2:39
3;8944;28;30.04.2019 3:39
2;8925;29;30.04.2019 4:39
2;8781;30;30.04.2019 5:39
2;9397;31;30.04.2019 6:39
3;10322;32;30.04.2019 7:39
6;11150;33;30.04.2019 8:39
8;11947;34;30.04.2019 9:39
9;12208;35;30.04.2019 10:39
10;12097;36;30.04.2019 11:39
11;11900;37;30.04.2019 12:39
11;11852;38;30.04.2019 13:39
12;11805;39;30.04.2019 14:39
13;11682;40;30.04.2019 15:39
13;11508;41;30.04.2019 16:39
13;11383;42;30.04.2019 17:39
13;11449;43;30.04.2019 18:39
12;11359;44;30.04.2019 19:39
11;11647;45;30.04.2019 20:39
8;12268;46;30.04.2019 21:39
6;11782;47;30.04.2019 22:39
5;10998;48;30.04.2019 23:39
4;10215;49;01.05.2019 0:39
3;9569;50;01.05.2019 1:39
3;9166;51;01.05.2019 2:39
2;8933;52;01.05.2019 3:39
1;8847;53;01.05.2019 4:39
1;8668;54;01.05.2019 5:39
2;8907;55;01.05.2019 6:39
6;9284;56;01.05.2019 7:39
11;9640;57;01.05.2019 8:39
13;10124;58;01.05.2019 9:39
13;10491;59;01.05.2019 10:39
13;10624;60;01.05.2019 11:39
14;10528;61;01.05.2019 12:39
15;10522;62;01.05.2019 13:39
15;10412;63;01.05.2019 14:39
16;10367;64;01.05.2019 15:39
16;10331;65;01.05.2019 16:39
16;10365;66;01.05.2019 17:39
15;10458;67;01.05.2019 18:39
14;10529;68;01.05.2019 19:39
13;10923;69;01.05.2019 20:39
13;11631;70;01.05.2019 21:39
12;11373;71;01.05.2019 22:39
11;10594;72;01.05.2019 23:39
10;9929;73;02.05.2019 0:39
10;9298;74;02.05.2019 1:39
10;8917;75;02.05.2019 2:39
8;8690;76;02.05.2019 3:39
6;8659;77;02.05.2019 4:39
6;8475;78;02.05.2019 5:39
6;8703;79;02.05.2019 6:39
6;9088;80;02.05.2019 7:39
6;9749;81;02.05.2019 8:39
6;10488;82;02.05.2019 9:39
7;10978;83;02.05.2019 10:39
8;11201;84;02.05.2019 11:39
8;11264;85;02.05.2019 12:39
9;11339;86;02.05.2019 13:39
9;11297;87;02.05.2019 14:39
10;11294;88;02.05.2019 15:39
10;11203;89;02.05.2019 16:39
10;11160;90;02.05.2019 17:39
11;11101;91;02.05.2019 18:39
10;11008;92;02.05.2019 19:39
9;11207;93;02.05.2019 20:39
8;11904;94;02.05.2019 21:39
9;11558;95;02.05.2019 22:39
9;10783;96;02.05.2019 23:39
9;10067;97;03.05.2019 0:39
9;9398;98;03.05.2019 1:39
10;9038;99;03.05.2019 2:39
10;8842;100;03.05.2019 3:39
9;8771;101;03.05.2019 4:39
9;8454;102;03.05.2019 5:39
9;8724;103;03.05.2019 6:39
10;9082;104;03.05.2019 7:39
12;9731;105;03.05.2019 8:39
13;10417;106;03.05.2019 9:39
12;10882;107;03.05.2019 10:39
13;10981;108;03.05.2019 11:39
14;10890;109;03.05.2019 12:39
15;10832;110;03.05.2019 13:39
15;10784;111;03.05.2019 14:39
15;10755;112;03.05.2019 15:39
15;10762;113;03.05.2019 16:39
16;10714;114;03.05.2019 17:39
15;10761;115;03.05.2019 18:39
13;10892;116;03.05.2019 19:39
13;11265;117;03.05.2019 20:39
9;11749;118;03.05.2019 21:39
9;11396;119;03.05.2019 22:39
9;10687;120;03.05.2019 23:39
9;9904;121;04.05.2019 0:39
9;9267;122;04.05.2019 1:39
8;8934;123;04.05.2019 2:39
8;8694;124;04.05.2019 3:39
7;8602;125;04.05.2019 4:39
6;8346;126;04.05.2019 5:39
6;8595;127;04.05.2019 6:39
7;8947;128;04.05.2019 7:39
9;9565;129;04.05.2019 8:39
9;10188;130;04.05.2019 9:39
10;10632;131;04.05.2019 10:39
11;10726;132;04.05.2019 11:39
12;10625;133;04.05.2019 12:39
13;10633;134;04.05.2019 13:39
13;10652;135;04.05.2019 14:39
14;10637;136;04.05.2019 15:39
15;10579;137;04.05.2019 16:39
15;10531;138;04.05.2019 17:39
14;10493;139;04.05.2019 18:39
14;10585;140;04.05.2019 19:39
12;10794;141;04.05.2019 20:39
10;11596;142;04.05.2019 21:39
8;11350;143;04.05.2019 22:39
7;10635;144;04.05.2019 23:39
7;9942;145;05.05.2019 0:39
6;9271;146;05.05.2019 1:39
6;8886;147;05.05.2019 2:39
5;8615;148;05.05.2019 3:39
5;8591;149;05.05.2019 4:39
4;8340;150;05.05.2019 5:39
6;8549;151;05.05.2019 6:39
11;8879;152;05.05.2019 7:39
13;9326;153;05.05.2019 8:39
14;9839;154;05.05.2019 9:39
16;10298;155;05.05.2019 10:39
17;10480;156;05.05.2019 11:39
19;10511;157;05.05.2019 12:39
19;10453;158;05.05.2019 13:39
21;10444;159;05.05.2019 14:39
22;10423;160;05.05.2019 15:39
21;10469;161;05.05.2019 16:39
17;10455;162;05.05.2019 17:39
16;10663;163;05.05.2019 18:39
14;10852;164;05.05.2019 19:39
15;10877;165;05.05.2019 20:39
13;11473;166;05.05.2019 21:39
13;11135;167;05.05.2019 22:39
12;10219;168;05.05.2019 23:39
14;9454;1;06.05.2019 0:39
11;8821;2;06.05.2019 1:39
11;8490;3;06.05.2019 2:39
10;8249;4;06.05.2019 3:39
9;8102;5;06.05.2019 4:39
9;8031;6;06.05.2019 5:39
10;8601;7;06.05.2019 6:39
13;9688;8;06.05.2019 7:39
17;10604;9;06.05.2019 8:39
20;11398;10;06.05.2019 9:39
22;11775;11;06.05.2019 10:39
22;11800;12;06.05.2019 11:39
23;11532;13;06.05.2019 12:39
23;11552;14;06.05.2019 13:39
23;11592;15;06.05.2019 14:39
23;11618;16;06.05.2019 15:39
24;11506;17;06.05.2019 16:39
23;11392;18;06.05.2019 17:39
23;11285;19;06.05.2019 18:39
22;11255;20;06.05.2019 19:39
18;11314;21;06.05.2019 20:39
15;11779;22;06.05.2019 21:39
14;11275;23;06.05.2019 22:39
13;10233;24;06.05.2019 23:39
11;9317;25;07.05.2019 0:39
10;8661;26;07.05.2019 1:39
10;8329;27;07.05.2019 2:39
9;8037;28;07.05.2019 3:39
9;7863;29;07.05.2019 4:39
8;7855;30;07.05.2019 5:39
9;8418;31;07.05.2019 6:39
13;9455;32;07.05.2019 7:39
18;10382;33;07.05.2019 8:39
22;11113;34;07.05.2019 9:39
23;11540;35;07.05.2019 10:39
24;11568;36;07.05.2019 11:39
25;11351;37;07.05.2019 12:39
24;11440;38;07.05.2019 13:39
25;11518;39;07.05.2019 14:39
24;11515;40;07.05.2019 15:39
26;11429;41;07.05.2019 16:39
25;11348;42;07.05.2019 17:39
24;11286;43;07.05.2019 18:39
23;11174;44;07.05.2019 19:39
21;11133;45;07.05.2019 20:39
18;11723;46;07.05.2019 21:39
17;11207;47;07.05.2019 22:39
15;10131;48;07.05.2019 23:39
14;9265;49;08.05.2019 0:39
14;8599;50;08.05.2019 1:39
13;8206;51;08.05.2019 2:39
12;7984;52;08.05.2019 3:39
12;7748;53;08.05.2019 4:39
12;7679;54;08.05.2019 5:39
15;8283;55;08.05.2019 6:39
17;9300;56;08.05.2019 7:39
20;10302;57;08.05.2019 8:39
20;11176;58;08.05.2019 9:39
20;11585;59;08.05.2019 10:39
15;11604;60;08.05.2019 11:39
16;11429;61;08.05.2019 12:39
19;11302;62;08.05.2019 13:39
19;11331;63;08.05.2019 14:39
22;11228;64;08.05.2019 15:39
23;11207;65;08.05.2019 16:39
23;11171;66;08.05.2019 17:39
21;11206;67;08.05.2019 18:39
17;11458;68;08.05.2019 19:39
13;11549;69;08.05.2019 20:39
12;11543;70;08.05.2019 21:39
12;11000;71;08.05.2019 22:39
12;10142;72;08.05.2019 23:39
12;9416;73;09.05.2019 0:39
12;8728;74;09.05.2019 1:39
12;8341;75;09.05.2019 2:39
11;8049;76;09.05.2019 3:39
11;7935;77;09.05.2019 4:39
11;7644;78;09.05.2019 5:39
11;7902;79;09.05.2019 6:39
11;8279;80;09.05.2019 7:39
11;9023;81;09.05.2019 8:39
11;9669;82;09.05.2019 9:39
13;10258;83;09.05.2019 10:39
13;10101;84;09.05.2019 11:39
15;10172;85;09.05.2019 12:39
17;10135;86;09.05.2019 13:39
19;10007;87;09.05.2019 14:39
22;10046;88;09.05.2019 15:39
23;10079;89;09.05.2019 16:39
23;10167;90;09.05.2019 17:39
16;10605;91;09.05.2019 18:39
16;10593;92;09.05.2019 19:39
16;10542;93;09.05.2019 20:39
15;10830;94;09.05.2019 21:39
15;10409;95;09.05.2019 22:39
15;9892;96;09.05.2019 23:39
15;9233;97;10.05.2019 0:39
15;8569;98;10.05.2019 1:39
15;8172;99;10.05.2019 2:39
15;7862;100;10.05.2019 3:39
15;7669;101;10.05.2019 4:39
16;7528;102;10.05.2019 5:39
15;7719;103;10.05.2019 6:39
15;8128;104;10.05.2019 7:39
16;8710;105;10.05.2019 8:39
18;9518;106;10.05.2019 9:39
21;10045;107;10.05.2019 10:39
23;10217;108;10.05.2019 11:39
24;10302;109;10.05.2019 12:39
25;10370;110;10.05.2019 13:39
25;10313;111;10.05.2019 14:39
24;10305;112;10.05.2019 15:39
24;10293;113;10.05.2019 16:39
24;10278;114;10.05.2019 17:39
24;10337;115;10.05.2019 18:39
19;10388;116;10.05.2019 19:39
21;10403;117;10.05.2019 20:39
18;10959;118;10.05.2019 21:39
19;10649;119;10.05.2019 22:39
17;9869;120;10.05.2019 23:39
19;9139;121;11.05.2019 0:39
19;8473;122;11.05.2019 1:39
19;8112;123;11.05.2019 2:39
20;7880;124;11.05.2019 3:39
19;7623;125;11.05.2019 4:39
19;7473;126;11.05.2019 5:39
20;7697;127;11.05.2019 6:39
20;8135;128;11.05.2019 7:39
21;8821;129;11.05.2019 8:39
21;9638;130;11.05.2019 9:39
20;10128;131;11.05.2019 10:39
20;10217;132;11.05.2019 11:39
18;10232;133;11.05.2019 12:39
19;10253;134;11.05.2019 13:39
18;10105;135;11.05.2019 14:39
19;10162;136;11.05.2019 15:39
19;10135;137;11.05.2019 16:39
18;10103;138;11.05.2019 17:39
19;10084;139;11.05.2019 18:39
18;10039;140;11.05.2019 19:39
17;10105;141;11.05.2019 20:39
15;10805;142;11.05.2019 21:39
15;10555;143;11.05.2019 22:39
15;9827;144;11.05.2019 23:39
15;9098;145;12.05.2019 0:39
13;8441;146;12.05.2019 1:39
12;8084;147;12.05.2019 2:39
11;7816;148;12.05.2019 3:39
10;7541;149;12.05.2019 4:39
10;7320;150;12.05.2019 5:39
11;7628;151;12.05.2019 6:39
14;7964;152;12.05.2019 7:39
17;8580;153;12.05.2019 8:39
18;9311;154;12.05.2019 9:39
19;9908;155;12.05.2019 10:39
19;10075;156;12.05.2019 11:39
20;10127;157;12.05.2019 12:39
21;10137;158;12.05.2019 13:39
22;10193;159;12.05.2019 14:39
22;10187;160;12.05.2019 15:39
21;10257;161;12.05.2019 16:39
21;10194;162;12.05.2019 17:39
21;10269;163;12.05.2019 18:39
20;10421;164;12.05.2019 19:39
19;10588;165;12.05.2019 20:39
17;11173;166;12.05.2019 21:39
17;10741;167;12.05.2019 22:39
16;9789;168;12.05.2019 23:39
17;8976;1;13.05.2019 0:39
16;8325;2;13.05.2019 1:39
15;7979;3;13.05.2019 2:39
14;7734;4;13.05.2019 3:39
14;7518;5;13.05.2019 4:39
15;7503;6;13.05.2019 5:39
15;8122;7;13.05.2019 6:39
15;9302;8;13.05.2019 7:39
15;10397;9;13.05.2019 8:39
15;11357;10;13.05.2019 9:39
15;11732;11;13.05.2019 10:39
16;11668;12;13.05.2019 11:39
17;11455;13;13.05.2019 12:39
19;11498;14;13.05.2019 13:39
20;11658;15;13.05.2019 14:39
21;11791;16;13.05.2019 15:39
20;11599;17;13.05.2019 16:39
21;11449;18;13.05.2019 17:39
20;11326;19;13.05.2019 18:39
20;11271;20;13.05.2019 19:39
19;11176;21;13.05.2019 20:39
18;11606;22;13.05.2019 21:39
17;11206;23;13.05.2019 22:39
17;10156;24;13.05.2019 23:39
16;9167;25;14.05.2019 0:39
16;8551;26;14.05.2019 1:39
15;8040;27;14.05.2019 2:39
15;7824;28;14.05.2019 3:39
14;7692;29;14.05.2019 4:39
14;7610;30;14.05.2019 5:39
14;8248;31;14.05.2019 6:39
14;9395;32;14.05.2019 7:39
14;10483;33;14.05.2019 8:39
15;11433;34;14.05.2019 9:39
15;11749;35;14.05.2019 10:39
16;11738;36;14.05.2019 11:39
17;11510;37;14.05.2019 12:39
17;11542;38;14.05.2019 13:39
17;11647;39;14.05.2019 14:39
18;11613;40;14.05.2019 15:39
18;11541;41;14.05.2019 16:39
19;11469;42;14.05.2019 17:39
19;11402;43;14.05.2019 18:39
18;11327;44;14.05.2019 19:39
18;11285;45;14.05.2019 20:39
17;11725;46;14.05.2019 21:39
17;11343;47;14.05.2019 22:39
16;10250;48;14.05.2019 23:39
15;9306;49;15.05.2019 0:39
14;8608;50;15.05.2019 1:39
13;8094;51;15.05.2019 2:39
14;7877;52;15.05.2019 3:39
13;7692;53;15.05.2019 4:39
14;7655;54;15.05.2019 5:39
15;8384;55;15.05.2019 6:39
16;9460;56;15.05.2019 7:39
18;10500;57;15.05.2019 8:39
19;11510;58;15.05.2019 9:39
20;11852;59;15.05.2019 10:39
21;11824;60;15.05.2019 11:39
21;11647;61;15.05.2019 12:39
21;11745;62;15.05.2019 13:39
20;11930;63;15.05.2019 14:39
20;11927;64;15.05.2019 15:39
20;11889;65;15.05.2019 16:39
16;11853;66;15.05.2019 17:39
16;11902;67;15.05.2019 18:39
16;11892;68;15.05.2019 19:39
15;11922;69;15.05.2019 20:39
15;12038;70;15.05.2019 21:39
14;11446;71;15.05.2019 22:39
14;10378;72;15.05.2019 23:39
13;9336;73;16.05.2019 0:39
12;8586;74;16.05.2019 1:39
11;8211;75;16.05.2019 2:39
10;7900;76;16.05.2019 3:39
10;7793;77;16.05.2019 4:39
9;7781;78;16.05.2019 5:39
9;8404;79;16.05.2019 6:39
10;9565;80;16.05.2019 7:39
11;10586;81;16.05.2019 8:39
13;11440;82;16.05.2019 9:39
14;11730;83;16.05.2019 10:39
16;11632;84;16.05.2019 11:39
16;11527;85;16.05.2019 12:39
17;11552;86;16.05.2019 13:39
18;11660;87;16.05.2019 14:39
18;11585;88;16.05.2019 15:39
18;11528;89;16.05.2019 16:39
17;11380;90;16.05.2019 17:39
17;11271;91;16.05.2019 18:39
15;11261;92;16.05.2019 19:39
15;11253;93;16.05.2019 20:39
13;11719;94;16.05.2019 21:39
12;11521;95;16.05.2019 22:39
11;10546;96;16.05.2019 23:39
11;9481;97;17.05.2019 0:39
10;8755;98;17.05.2019 1:39
8;8324;99;17.05.2019 2:39
9;8073;100;17.05.2019 3:39
7;7794;101;17.05.2019 4:39
6;7790;102;17.05.2019 5:39
7;8473;103;17.05.2019 6:39
10;9563;104;17.05.2019 7:39
13;10516;105;17.05.2019 8:39
14;11369;106;17.05.2019 9:39
15;11730;107;17.05.2019 10:39
15;11654;108;17.05.2019 11:39
17;11447;109;17.05.2019 12:39
17;11477;110;17.05.2019 13:39
18;11553;111;17.05.2019 14:39
18;11444;112;17.05.2019 15:39
19;11329;113;17.05.2019 16:39
19;11175;114;17.05.2019 17:39
19;11162;115;17.05.2019 18:39
18;11116;116;17.05.2019 19:39
16;11120;117;17.05.2019 20:39
13;11574;118;17.05.2019 21:39
12;11413;119;17.05.2019 22:39
11;10570;120;17.05.2019 23:39
10;9628;121;18.05.2019 0:39
10;8884;122;18.05.2019 1:39
10;8444;123;18.05.2019 2:39
9;8148;124;18.05.2019 3:39
8;7803;125;18.05.2019 4:39
9;7703;126;18.05.2019 5:39
10;8038;127;18.05.2019 6:39
13;8466;128;18.05.2019 7:39
16;9095;129;18.05.2019 8:39
16;9921;130;18.05.2019 9:39
18;10430;131;18.05.2019 10:39
19;10639;132;18.05.2019 11:39
19;10588;133;18.05.2019 12:39
20;10537;134;18.05.2019 13:39
20;10521;135;18.05.2019 14:39
20;10485;136;18.05.2019 15:39
21;10424;137;18.05.2019 16:39
21;10341;138;18.05.2019 17:39
20;10394;139;18.05.2019 18:39
20;10421;140;18.05.2019 19:39
19;10446;141;18.05.2019 20:39
15;10967;142;18.05.2019 21:39
13;10964;143;18.05.2019 22:39
12;10268;144;18.05.2019 23:39
12;9437;145;19.05.2019 0:39
10;8790;146;19.05.2019 1:39
11;8318;147;19.05.2019 2:39
11;7984;148;19.05.2019 3:39
11;7597;149;19.05.2019 4:39
11;7505;150;19.05.2019 5:39
11;7776;151;19.05.2019 6:39
13;8112;152;19.05.2019 7:39
15;8674;153;19.05.2019 8:39
16;9461;154;19.05.2019 9:39
17;10076;155;19.05.2019 10:39
18;10258;156;19.05.2019 11:39
19;10267;157;19.05.2019 12:39
20;10349;158;19.05.2019 13:39
20;10295;159;19.05.2019 14:39
21;10308;160;19.05.2019 15:39
21;10342;161;19.05.2019 16:39
21;10268;162;19.05.2019 17:39
20;10361;163;19.05.2019 18:39
19;10454;164;19.05.2019 19:39
19;10549;165;19.05.2019 20:39
16;11172;166;19.05.2019 21:39
15;11019;167;19.05.2019 22:39
15;10044;168;19.05.2019 23:39
12;9121;1;20.05.2019 0:39
11;8421;2;20.05.2019 1:39
9;8003;3;20.05.2019 2:39
7;7715;4;20.05.2019 3:39
7;7459;5;20.05.2019 4:39
7;7478;6;20.05.2019 5:39
9;8198;7;20.05.2019 6:39
12;9325;8;20.05.2019 7:39
16;10395;9;20.05.2019 8:39
17;11251;10;20.05.2019 9:39
18;11714;11;20.05.2019 10:39
19;11746;12;20.05.2019 11:39
19;11510;13;20.05.2019 12:39
20;11584;14;20.05.2019 13:39
21;11662;15;20.05.2019 14:39
22;11636;16;20.05.2019 15:39
22;11599;17;20.05.2019 16:39
22;11397;18;20.05.2019 17:39
21;11386;19;20.05.2019 18:39
20;11321;20;20.05.2019 19:39
20;11290;21;20.05.2019 20:39
16;11611;22;20.05.2019 21:39
14;11441;23;20.05.2019 22:39
12;10354;24;20.05.2019 23:39
12;9341;25;21.05.2019 0:39
10;8565;26;21.05.2019 1:39
9;8124;27;21.05.2019 2:39
10;7866;28;21.05.2019 3:39
9;7530;29;21.05.2019 4:39
10;7585;30;21.05.2019 5:39
11;8245;31;21.05.2019 6:39
12;9438;32;21.05.2019 7:39
14;10469;33;21.05.2019 8:39
16;11297;34;21.05.2019 9:39
20;11729;35;21.05.2019 10:39
21;11735;36;21.05.2019 11:39
20;11513;37;21.05.2019 12:39
23;11605;38;21.05.2019 13:39
24;11753;39;21.05.2019 14:39
25;11690;40;21.05.2019 15:39
24;11680;41;21.05.2019 16:39
26;11552;42;21.05.2019 17:39
24;11526;43;21.05.2019 18:39
22;11440;44;21.05.2019 19:39
21;11419;45;21.05.2019 20:39
20;11667;46;21.05.2019 21:39
19;11507;47;21.05.2019 22:39
19;10434;48;21.05.2019 23:39
19;9368;49;22.05.2019 0:39
18;8610;50;22.05.2019 1:39
16;8149;51;22.05.2019 2:39
17;7911;52;22.05.2019 3:39
16;7548;53;22.05.2019 4:39
15;7559;54;22.05.2019 5:39
14;8233;55;22.05.2019 6:39
18;9420;56;22.05.2019 7:39
21;10463;57;22.05.2019 8:39
22;11432;58;22.05.2019 9:39
